curr_gen,fitness,genome,min_samples_leaf,min_samples_split,max_features
254,0.715047393364929,['H1FS4', 'H1FS10', 'H2FS4', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H1WP6', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,63,23
255,0.715047393364929,['H1FS4', 'H1FS10', 'H2FS4', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H1WP6', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,63,23
256,0.715047393364929,['H1FS4', 'H1FS10', 'H2FS4', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H1WP6', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,63,23
257,0.715047393364929,['H1FS4', 'H1FS10', 'H2FS4', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H1WP6', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,63,23
258,0.715047393364929,['H1FS4', 'H1FS10', 'H2FS4', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H1WP6', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,63,23
259,0.715047393364929,['H1FS4', 'H1FS10', 'H2FS4', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H1WP6', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,63,23
260,0.715047393364929,['H1FS4', 'H1FS10', 'H2FS4', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H1WP6', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,63,23
261,0.716824644549763,['H1FS4', 'H1FS10', 'H2FS4', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],23,64,24
262,0.716824644549763,['H1FS4', 'H1FS10', 'H2FS4', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],23,64,24
263,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
264,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
265,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
266,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
267,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
268,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
269,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
270,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
271,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
272,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
273,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
274,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
275,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
276,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
277,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
278,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
279,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
280,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
281,0.7180094786729858,['H1FS4', 'H1FS10', 'H1PF25', 'H1GH52', 'H1DS12', 'H1ED24', 'H2PF34', 'H2PF23', 'H1TO3', 'H2WP2', 'H1FS12', 'H1FS7', 'H2DS7', 'H2GH23', 'H1WP7', 'H2ED5', 'H1PF26', 'H2FS17', 'H1IR3', 'H2FV5', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H2PF31', 'H2FV6', 'H2GH23', 'H1TO9', 'H2PF12', 'H2FV1', 'H1FS4', 'H2DS14', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1GH22', 'H2PF14', 'H2PF29', 'H2ED15', 'H2PF1', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'H2FV3', 'H1DS14', 'H2PF27', 'H2PR3', 'H1PF10', 'H1TO50', 'H1FS5', 'H2GH26', 'H2FS14'],22,62,25
