AID	CLUSTER2	GSWGT2
94574027	161	5665.807631475
94574031	167	4796.407054281
94574112	165	894.516575052
94574118	165	6090.576036195
94574128	161	5697.209250491
94574135	167	9812.579479947
94574140	169	3705.63010657
94574235	167	1250.536727327
94574412	165	8274.364639672
94574414	165	3777.851827866
94574494	168	5029.104605003
94574684	163	6170.126430367
94574748	169	7415.578837819
94574802	166	944.321607952
94574815	165	2685.61251351
94575006	126	2620.724082897
94575026	121	1308.633764035
94575029	121	977.66247702
94575035	127	3105.261356969
94575061	124	3937.151511095
94575068	124	3810.721307204
94575116	125	4856.121019587
94575133	127	2649.849584269
94575152	122	3025.204281018
94575194	128	3175.552735059
94575195	128	3175.552735059
94575207	126	2583.903397208
94575211	125	3014.870288281
94575218	125	4856.121019587
94575228	121	4154.228091617
94575247	129	1186.301555297
94575261	124	3937.151511095
94575263	124	1356.473058372
94575278	130	719.912408846
94575280	123	1493.060605208
94575308	126	2810.815727331
94575320	121	1645.710742
94575333	127	2591.130289938
94575369	124	3937.151511095
94575387	123	3667.824554348
94575393	128	1550.139808537
94575404	126	2902.307664822
94575425	121	4953.784351749
94575463	124	3583.211522318
94575471	130	4645.074111333
94575522	121	1429.51816587
94575622	121	1645.710742
94575805	126	2536.150985175
94575868	124	3810.721307204
94575907	126	2705.233302529
94575920	121	3379.926265098
94575940	129	872.510908224
94575941	129	1361.125547381
94575943	129	786.795528172
94575945	129	1223.920007441
94575946	129	949.809763809
94575948	129	1223.920007441
94575955	122	1620.221567292
94575963	124	4379.295651464
94575966	124	3557.457213088
94575985	123	2048.716335478
94575989	123	5290.516693418
94575991	128	1270.051092379
94576007	176	3227.343831038
94576103	176	3351.788504108
94576105	176	4910.447472058
94576154	172	4826.88380006
94576216	175	3068.316798063
94576254	172	4357.70543567
94576263	174	3056.740548417
94576281	173	4759.932633893
94576285	173	3493.010337689
94576344	179	1875.025034699
94576395	178	4023.890855509
94576411	175	3512.571975657
94576432	177	3292.71435239
94576537	177	3654.81357889
94576610	175	3068.316798063
94576615	175	3988.525205939
94576661	174	2730.684741271
94576685	173	3493.010337689
94576844	179	1948.631884038
94576943	179	1657.29260399
94576983	173	4759.932633893
94576985	173	3867.764668933
94577050	192	4024.862097779
94577061	194	4663.246920139
94577082	193	3364.414266291
94577122	191	831.782696854
94577123	191	1536.927945516
94577128	191	848.223182126
94577163	194	3824.927923856
94577168	194	4663.246920139
94577181	193	3197.567016488
94577222	191	1415.928818759
94577229	191	2004.809837432
94577264	194	4663.246920139
94577361	194	4766.22733351
94577415	195	4768.802982226
94577452	192	4225.736096029
94577480	193	4475.66116687
94577781	193	4979.646539877
94577921	191	1478.620870563
94577923	191	1478.620870563
94577924	191	2004.809837432
94577981	193	4475.66116687
94578106	156	4249.809354946
94578110	155	5631.076862287
94578127	151	625.62935939
94578131	157	3615.651798765
94578142	159	4295.153792049
94578149	159	5573.226104843
94578218	155	3611.420363717
94578312	155	6778.210436953
94578383	153	3254.805019354
94578430	157	3171.097470124
94578501	156	1169.047988545
94578527	151	6907.266357977
94578571	160	15400.200139632
94578587	153	3467.313361504
94578739	157	3952.410542665
94578780	153	1171.048874439
94578804	156	4100.191215551
94578813	155	2601.451486485
94578874	160	12239.686991747
94578891	158	3647.42523194
94578899	158	3418.341125748
94578908	156	4249.809354946
94578910	155	3863.886573187
94578921	151	5817.477645795
94578943	159	5573.226104843
94578966	154	618.512600228
94579174	110	9595.438396253
94579176	110	7392.858323373
94579179	110	9595.438396253
94579231	107	2892.094579704
94579237	107	2602.255338924
94579291	108	3769.544550579
94579292	108	3871.203219195
94579294	108	3105.882657596
94579295	108	4395.955625363
94579296	108	3366.686230499
94579299	108	3105.882657596
94579374	110	6191.154015258
94579375	110	8206.212736116
94579939	107	5263.994032542
94579941	109	2133.242963
94579944	109	2363.084740413
94579946	109	2915.723862834
94579962	104	2603.800448503
94579968	104	2325.527394443
94579979	110	9595.438396253
94579991	108	2461.2670658
94579997	108	3420.646228176
94579999	108	4248.334919257
94590253	142	3664.449587158
94590955	142	3968.87929328
94593905	186	3646.41603028
94614276	370	4268.921346353
94614679	370	5073.71186007
94614976	370	5073.71186007
94619063	304	5417.894920471
94619162	304	5555.606018789
94619167	304	5807.711944495
94619262	304	5807.711944495
94619369	304	5417.894920471
94619466	304	5375.806559315
94619467	304	5807.711944495
94619469	304	5797.957189963
94619867	304	3743.744063363
94619869	304	5417.894920471
94619963	304	5375.806559315
94619964	304	5932.37663282
94636352	372	3142.832417938
94636354	372	4295.309668895
94676322	371	599.533353419
94676422	371	3831.829033126
94676623	371	479.511309664
94676728	371	5967.388896946
94676929	371	3676.317652108
94678273	360	4973.255568833
94678379	360	4742.832250384
94710033	247	5962.372336613
94710139	247	5463.620652784
94710238	247	6577.986023393
94710239	247	5463.620652784
94710376	250	6771.055438556
94710389	243	4012.694848623
94710390	248	4841.71123188
94710392	248	4617.439081224
94710450	242	4991.067384406
94710871	250	8492.717895558
94710883	243	6968.228427334
94710937	247	5463.620652784
94710974	250	791.994781474
94710994	248	4830.178073144
94710998	248	4841.71123188
94710999	248	4830.178073144
94711065	234	4842.809477966
94711066	234	7482.435825754
94711162	234	3711.342929097
94711176	240	840.116628396
94711177	240	6797.57458588
94711266	234	3711.342929097
94711974	240	3388.991625334
94712047	219	6659.030004607
94712211	215	5737.66866957
94712218	215	5737.66866957
94712341	219	10312.845211227
94712396	218	2907.822775973
94712917	215	5737.66866957
94712942	219	6940.28034674
94712975	220	1095.156571053
94712990	218	3116.469307082
94712991	218	3548.993571385
94712998	218	2907.822775973
94713338	287	2935.095402599
94713395	288	3097.616573206
94713603	286	3424.074234532
94714017	265	9046.267548477
94714020	261	5843.908056242
94714022	261	7038.961295154
94714088	263	5539.436267229
94714117	265	9046.267548477
94714144	269	4260.903409039
94714180	263	5532.02943016
94714218	265	16738.682954272
94714230	267	2216.144766035
94714231	267	4567.369702115
94714237	267	3689.543907174
94714240	269	3462.983615849
94714242	269	5325.995572106
94714244	269	3462.983615849
94714245	269	4779.67293339
94714310	265	11834.543233602
94714322	261	5219.358604538
94714344	269	5325.995572106
94714394	268	6784.402988915
94714398	268	7717.255271834
94714480	263	6747.266656546
94714681	263	5532.02943016
94714932	267	5140.599451563
94714934	267	8439.319886737
94715025	221	3968.500188974
94715123	221	3968.500188974
94715254	222	2498.298222026
94715257	222	819.18375645
94715922	221	1893.872490864
94715954	222	3740.974977677
94715955	222	2498.298222026
94715980	223	2469.522925892
94715981	223	2469.522925892
94715982	223	2469.522925892
94715987	223	2469.522925892
94716011	275	4014.57421728
94716095	278	3163.474901772
94716192	278	2987.943015625
94716210	275	4014.57421728
94716217	275	5194.993520391
94716265	274	5130.805551165
94716281	273	5821.891675665
94716290	278	4074.16620099
94716293	278	1022.45041833
94716315	275	5194.993520391
94716358	272	3788.404728731
94716627	271	4702.482963603
94716663	274	3425.965274122
94716668	274	3425.965274122
94716893	278	2941.578396999
94716914	275	5606.68159147
94716975	280	490.481902037
94716976	280	490.481902037
94716987	273	5376.573641556
94717262	294	4089.996192708
94717461	294	5594.130831518
94718027	251	6872.974881345
94718125	251	7102.497896274
94718194	258	3710.648084384
94718208	256	1171.821470472
94718211	255	927.684018943
94718249	259	4613.194391564
94718273	260	5894.862710682
94718277	260	6167.921501221
94718284	253	4888.381809765
94718307	256	2829.071142162
94718329	251	7102.497896274
94718342	259	6564.284982432
94718393	258	3710.648084384
94718485	253	4635.40090814
94718880	253	739.751486857
94718888	253	884.827605026
94718905	256	2829.071142162
94718944	259	6035.712717306
94718971	260	6167.921501221
94718987	253	4888.381809765
94718998	258	3727.657570887
94719270	210	6123.039511625
94719279	210	6123.039511625
94719932	207	1407.262769495
94719935	207	1878.654856944
94719936	207	1683.305255785
94719972	210	8912.879794007
94719978	210	6123.039511625
95316359	472	4424.958749425
95316851	472	5133.72255243
95374971	470	2753.126069664
95374972	470	2678.888617287
95374973	470	2678.888617287
95374975	470	2458.894305452
95500036	147	3905.923839209
95500280	143	4676.914699404
95500332	147	4148.503240498
95500377	150	4253.529675539
95500710	145	5157.323471404
95500815	145	6165.378864446
95501960	134	4150.180896029
95503030	187	5178.554994327
95504188	163	6439.363501361
95504481	163	6299.450703181
95504484	163	6907.101681299
95504487	163	5166.429217802
95504620	161	5697.209250491
95504707	166	796.174892129
95504709	166	4091.456465043
95504888	163	5446.838367878
95504902	166	944.321607952
95504947	169	3979.901294616
95506022	171	4356.032791201
95506174	180	3002.620141779
95506181	173	4092.772629805
95506308	176	3351.788504108
95506309	176	3227.343831038
95506395	178	357.914826287
95506527	171	3146.740694235
95506570	180	382.545742991
95506680	173	3265.157921194
95506684	173	3493.010337689
95506926	171	3494.161079459
95507214	195	5598.265507834
95507311	195	5927.664887203
95507914	195	5136.560242749
95508271	160	15400.200139632
95508323	151	900.994441555
95508624	151	3573.320663886
95508825	151	5817.477645795
95508833	157	4320.500360189
95508984	153	4197.991626567
95540910	145	591.069336356
95543606	186	7363.447951174
95544183	163	6170.126430367
95544983	163	6743.313474319
95544985	163	6743.313474319
95546970	180	4435.00946378
95548074	160	15470.889150037
95548969	154	3288.386033101
95570097	148	3904.724005818
95570123	141	1746.282400654
95570184	143	4676.914699404
95570326	141	2678.238528312
95570376	150	4191.211180131
95570450	142	3968.87929328
95570588	143	859.639220801
95570692	148	3393.571473351
95570789	143	6838.899661919
95571018	135	2826.515709767
95571100	136	3328.382009297
95571160	134	4092.884022771
95571204	136	1936.400418725
95571210	135	2826.515709767
95571306	136	2946.349843259
95571319	135	3138.068656227
95571378	140	2286.466965855
95571601	136	2665.845567623
95571657	132	8053.002783968
95571669	134	4142.299918187
95571674	140	1873.04222482
95571679	140	1873.04222482
95571708	136	1814.864579565
95571819	135	2777.188844437
95571913	135	3373.60490604
95571973	140	6796.834011079
95572073	120	5022.531381233
95572078	120	4132.179060105
95572102	116	4364.635576731
95572108	116	5482.566724674
95572111	115	4393.776049091
95572115	115	3911.253397762
95572194	118	1859.336478117
95572206	116	4330.556476438
95572224	111	1859.666204226
95572227	111	2755.674725396
95572248	119	3652.609261322
95572285	113	1615.347456983
95572289	113	1269.764698596
95572291	118	1851.370447471
95572297	118	1546.970898188
95572306	116	4155.275476707
95572310	115	4337.723372943
95572318	115	3394.517139025
95572322	111	1684.733535546
95572329	111	2755.674725396
95572343	119	4979.15043677
95572376	120	5022.531381233
95572382	113	1346.959854878
95572398	118	2945.042446807
95572402	116	4951.985025381
95572405	116	4268.490499265
95572443	119	3713.898715665
95572847	119	4979.15043677
95572872	120	4132.179060105
95572903	116	4155.275476707
95572917	115	4751.062877805
95572918	115	3394.517139025
95572921	111	4338.526478473
95572981	113	791.927658296
95572982	113	1555.556989543
95572984	113	791.927658296
95572985	113	933.137594187
95573031	187	5178.554994327
95573219	185	3346.290003921
95573230	187	3658.364890883
95573233	187	3658.364890883
95573294	188	4716.014028618
95573333	187	5178.554994327
95573407	186	4178.963920899
95573412	185	1802.07957768
95573415	185	2207.225594437
95573618	185	2507.556303664
95573917	185	1861.888998488
95573921	181	3263.14733859
95573946	189	3184.158899029
95573949	189	2341.938122588
95573950	182	2762.052382909
95573954	182	2922.614901565
95573956	182	3337.90394909
95573957	182	3337.90394909
95573991	188	3955.06345164
95573994	188	4149.665567126
95574031	167	4295.999804501
95574234	167	4796.407054281
95574295	168	4587.663230685
95574307	166	1061.690523349
95574333	167	4402.03963552
95574415	165	4581.164228927
95574502	166	687.780679102
95574503	166	796.174892129
95574591	168	5933.176393427
95574604	166	1126.827032309
95574608	166	1126.827032309
95574614	165	3104.042616542
95574615	165	3974.956709208
95574617	165	3777.851827866
95574733	167	4116.429561074
95574745	169	3979.901294616
95574790	168	5933.176393427
95574936	167	8366.830980831
95574937	167	8366.830980831
95574944	169	4721.10655068
95574998	168	6022.684399869
95575018	125	3475.95343557
95575026	121	1923.716426543
95575029	121	5840.216166572
95575031	127	2676.051274401
95575062	124	3810.721307204
95575073	130	2443.018805527
95575100	126	2840.962498854
95575134	127	3105.261356969
95575153	122	5300.581197859
95575164	124	3810.721307204
95575166	124	3810.721307204
95575181	123	3475.059029872
95575206	126	2840.962498854
95575210	125	3475.95343557
95575211	125	3475.95343557
95575235	127	2591.130289938
95575241	129	1729.92992172
95575242	129	1729.92992172
95575243	129	1587.313116094
95575244	129	1186.301555297
95575255	122	6231.488028371
95575259	122	1620.221567292
95575294	128	3037.013816202
95575309	126	2017.806574721
95575313	125	4865.630877657
95575319	125	3878.827097633
95575322	121	1507.752433803
95575329	121	5700.240128357
95575357	122	3025.879235307
95575377	130	2443.018805527
95575379	130	3818.706285263
95575386	123	3460.771906559
95575401	126	2810.815727331
95575404	126	2583.903397208
95575426	121	2265.083827749
95575461	124	3937.151511095
95575462	124	4430.863176959
95575527	121	5700.240128357
95575579	130	3821.168598307
95575621	121	1507.752433803
95575629	121	1096.304467614
95575678	130	2443.018805527
95575805	126	2145.200220442
95575825	121	4154.228091617
95575860	124	3937.151511095
95575871	130	4645.074111333
95575940	129	1215.659498611
95575941	129	1244.741273564
95575943	129	1397.832955693
95575944	129	1186.301555297
95575945	129	786.795528172
95575946	129	998.680643356
95575982	123	3695.526906951
95575985	123	5290.516693418
95576034	177	3231.14278033
95576037	177	3231.14278033
95576039	177	3148.404776363
95576041	179	1657.29260399
95576052	172	730.304087494
95576064	174	3067.762621586
95576091	178	4017.500535655
95576114	175	3054.821804087
95576116	175	3068.316798063
95576158	172	3868.689804116
95576184	173	4092.772629805
95576262	174	2730.684741271
95576307	176	2928.268823102
95576323	171	3492.767471154
95576363	174	760.036695307
95576414	175	4154.55703808
95576435	177	3654.81357889
95576447	179	1657.29260399
95576482	173	3867.764668933
95576759	172	5528.587462445
95576763	174	3067.762621586
95576814	175	3011.472660901
95576815	175	3890.235090816
95576817	175	3054.821804087
95576832	177	4690.247587141
95576841	179	1657.29260399
95576852	172	5528.587462445
95576898	178	516.498604691
95577124	191	1750.30346101
95577169	194	3824.927923856
95577223	191	1100.068447429
95577224	191	1415.928818759
95577227	191	2004.809837432
95577228	191	848.223182126
95577285	193	4139.700399126
95577321	191	848.223182126
95577862	194	1670.700698427
95577884	193	5923.417176433
95577926	191	1595.926392439
95577928	191	842.498334878
95577986	193	5923.417176433
95578006	156	3438.843578531
95578046	159	5630.523446631
95578083	153	1088.02494065
95578106	156	3438.843578531
95578113	155	3947.577561541
95578148	159	5573.226104843
95578195	158	3913.981025628
95578196	158	3418.341125748
95578206	156	2788.268195154
95578218	155	6778.210436953
95578234	157	503.818312428
95578307	156	3438.843578531
95578482	153	1088.02494065
95578500	156	3438.843578531
95578607	156	4249.809354946
95578614	155	3487.714473884
95578685	153	3254.805019354
95578741	159	8033.388802061
95578818	155	1486.002209624
95578886	153	856.694779878
95578894	158	3060.448406669
95578939	157	5697.391532331
95578963	154	5985.362389785
95578995	158	4324.145225161
95579175	110	2871.842979001
95579178	110	9595.438396253
95579232	107	3915.161697166
95579237	107	3967.565899841
95579245	109	2447.616698085
95579263	104	2269.366354695
95579271	110	9595.438396253
95579276	110	6191.154015258
95579290	108	2772.923893684
95579291	108	2797.392295886
95579293	108	2772.305363752
95579379	110	9595.438396253
95579936	107	3006.797898718
95579937	107	2791.69276495
95579941	109	2363.084740413
95579943	109	2200.889589573
95579944	109	2097.958876146
95579947	109	2097.958876146
95579960	104	2601.568790685
95579962	104	2061.621860783
95579963	104	2674.020838099
95579966	104	2061.621860783
95579982	103	3690.908172949
95579986	103	3563.738429824
95579989	103	4050.423688949
95579990	108	2461.2670658
95579994	108	4248.334919257
95579997	108	3769.544550579
95593009	186	3131.067933581
95593101	186	3928.99212322
95593202	186	3928.99212322
95593302	186	3928.99212322
95593907	186	3131.067933581
95606121	371	4543.833813219
95614178	370	3326.164832164
95619165	304	3743.744063363
95619363	304	5375.806559315
95619465	304	4475.889087376
95619962	304	4260.133750535
95624976	370	4520.336394511
95646127	371	479.511309664
95676153	372	2344.207396173
95676729	371	4910.459554976
95676822	371	3831.829033126
95676952	372	2810.188980617
95678073	360	4864.732281877
95678077	360	4973.255568833
95678275	360	4864.732281877
95710081	243	6968.228427334
95710117	245	3761.518457413
95710158	242	4698.022773278
95710214	245	4935.677897325
95710236	247	6577.986023393
95710254	242	3149.914985787
95710285	243	4605.359307434
95710293	248	4737.847910193
95710480	243	6016.33032791
95710489	243	5741.506239425
95710552	242	3371.894943817
95710936	247	793.682120825
95710953	242	6557.145620606
95710977	250	7179.88966865
95710984	243	4428.487130639
95711267	234	4842.809477966
95711366	234	3711.342929097
95711369	234	4842.809477966
95711869	234	3711.342929097
95711964	234	7482.435825754
95711978	240	3388.991625334
95712176	220	6188.214288143
95712214	215	5737.66866957
95712215	215	5648.936317748
95712290	218	2907.822775973
95712297	218	3116.469307082
95712312	215	6159.293764222
95712317	215	6159.293764222
95712342	219	10312.845211227
95712398	218	2907.822775973
95712913	215	6159.293764222
95712917	215	5648.936317748
95712949	219	10312.845211227
95712992	218	3548.993571385
95713193	288	4960.966424138
95713308	286	4770.723583997
95713335	287	4276.814241062
95713806	286	522.455373566
95714010	265	11834.543233602
95714098	268	985.112750128
95714111	265	15326.673585757
95714230	267	3689.543907174
95714281	263	5532.02943016
95714322	261	5219.358604538
95714334	267	1840.627608241
95714483	263	6747.266656546
95714841	269	2485.474742953
95714886	263	5532.02943016
95714890	268	3906.837901268
95714891	268	7717.255271834
95714924	261	5639.333816754
95715097	228	3222.263134542
95715229	221	3968.500188974
95715252	222	3176.690627078
95715323	221	6891.482376284
95715327	221	6891.482376284
95715358	222	1969.197722115
95715359	222	2684.996480631
95715368	224	4598.737379753
95715393	228	4700.425443463
95715395	228	4700.425443463
95715924	221	1133.769461484
95715933	227	3999.717019185
95715935	227	6903.8514679
95715937	227	6903.8514679
95715951	222	3030.712452649
95715952	222	3740.974977677
95715983	223	2469.522925892
95715988	223	2469.522925892
95716028	271	2555.523105343
95716057	272	3788.404728731
95716087	273	5821.891675665
95716098	278	2941.578396999
95716099	278	4074.16620099
95716130	277	5297.436087571
95716150	272	2880.076699445
95716191	278	2987.943015625
95716211	275	5194.993520391
95716234	277	1019.234015768
95716238	277	4564.30228306
95716318	275	4266.201723872
95716339	277	5297.436087571
95716424	271	2555.523105343
95716826	271	3080.966707618
95716862	274	3266.57687067
95716882	273	6962.623667561
95716891	278	936.631335097
95716901	276	3939.462553377
95716903	276	4096.206189057
95716904	276	4096.206189057
95716906	276	3576.958156034
95716916	275	4266.201723872
95716932	277	1108.342985492
95716953	272	3113.809547067
95716970	280	526.017677887
95716973	280	526.017677887
95716975	280	562.590762702
95716976	280	562.590762702
95716977	280	526.017677887
95716978	280	522.306151117
95717168	294	5625.695700797
95717268	294	6151.237727379
95717362	294	1557.537931896
95717364	294	4037.710288862
95717368	294	5594.130831518
95717469	294	5594.130831518
95717861	294	3530.51465378
95717914	295	5180.150716263
95717916	295	5180.150716263
95717919	295	5800.008544536
95717951	292	5613.418938135
95717957	292	8198.998241745
95718107	256	3202.707554301
95718187	253	1046.017319109
95718215	255	3103.007793022
95718296	258	3727.657570887
95718387	253	1046.017319109
95718396	258	5419.777445515
95718486	253	884.827605026
95718821	251	6730.647152287
95718886	253	739.751486857
95718900	256	3202.707554301
95718908	256	1308.644156661
95718918	255	6237.441999874
95718925	251	6872.974881345
95718926	251	8689.129595465
95718971	260	6167.921501221
95718998	258	3727.657570887
95719270	210	6123.039511625
95719279	210	6123.039511625
95719930	207	1683.305255785
95719932	207	1683.305255785
95719935	207	1881.328931188
95719936	207	1407.262769495
95719937	207	1664.079433124
95719973	210	8912.879794007
95719975	210	11855.701225888
95719977	210	11855.701225888
96316056	472	2548.138219685
96316155	472	4099.718959064
96316353	472	4003.603410858
96316453	472	4424.958749425
96374972	470	2753.126069664
96374974	470	2458.894305452
96374975	470	2950.378766569
96374976	470	2950.378766569
96374977	470	2458.894305452
96500070	150	5822.959115992
96500182	143	5486.98501389
96500221	141	1746.282400654
96500257	142	3540.5201791
96500282	143	5445.052055686
96500381	143	5486.98501389
96500655	142	4168.410611031
96500658	142	3540.5201791
96500815	145	4424.170280103
96500870	150	7009.904532312
96500920	141	3238.793783929
96501251	132	10656.249551383
96501960	134	4566.298036978
96501966	134	4566.298036978
96503202	186	3646.41603028
96503800	186	7363.447951174
96503834	187	4125.477079614
96503930	187	4004.933994962
96504102	166	796.174892129
96504204	166	386.197111064
96504341	169	3979.901294616
96504821	161	5697.209250491
96504949	169	7415.578837819
96506057	172	4826.88380006
96506274	180	4435.00946378
96506282	173	3265.157921194
96506342	179	2716.293425438
96506354	172	3250.369079285
96506449	179	1848.082528913
96506571	180	4249.570458451
96506692	178	4515.622065951
96506722	171	3146.740694235
96506929	171	2405.273651
96506942	179	1875.025034699
96506955	172	3868.689804116
96506962	174	2730.684741271
96506967	174	3610.803882643
96507057	192	4822.511101892
96507982	193	3364.414266291
96508069	154	2903.010721501
96508135	157	3952.410542665
96508285	153	3502.909992393
96508361	154	2565.56603067
96508532	157	4199.243845804
96508834	157	3181.398714638
96508876	160	15068.529501936
96508947	159	5630.523446631
96544206	166	1126.827032309
96544308	166	796.174892129
96546225	171	3492.767471154
96548261	154	3457.880589022
96570059	142	366.474518607
96570072	150	4191.211180131
96570085	143	5486.98501389
96570121	141	1880.688552861
96570129	141	2158.866451803
96570212	145	3914.819567835
96570213	145	6165.378864446
96570488	143	5217.45210978
96570490	148	4360.50726835
96570520	141	1880.688552861
96570525	141	2416.334691834
96570596	148	4258.748167806
96570612	145	6165.378864446
96570819	145	3914.819567835
96570870	150	7009.904532312
96570875	150	5102.988249991
96570891	148	4360.50726835
96570982	143	1024.821760411
96571001	136	2311.696434753
96571008	136	1805.608793863
96571013	135	3373.60490604
96571077	140	5661.67968876
96571113	135	4802.515422018
96571117	135	2479.341394178
96571169	134	4769.985276442
96571214	135	3537.547938799
96571272	140	5661.67968876
96571311	135	3558.490617485
96571400	136	2264.808620482
96571409	136	1208.697525814
96571503	136	2215.48263838
96571505	136	2311.696434753
96571509	136	2264.808620482
96571565	134	4494.675381973
96571605	136	2098.958624356
96571675	140	4542.478050768
96571701	136	1511.694229769
96571709	136	2311.696434753
96571763	134	4092.884022771
96571811	135	2544.938600643
96571818	135	3373.60490604
96571819	135	3558.490617485
96571859	132	10656.249551383
96571874	140	684.370788368
96571953	132	10656.249551383
96572109	116	4330.556476438
96572112	115	4393.776049091
96572166	114	4068.299503064
96572177	120	4406.917360359
96572191	118	2596.008499013
96572196	118	1546.970898188
96572197	118	1838.068001367
96572218	115	3801.989189198
96572221	111	2198.225158452
96572225	111	2809.319996725
96572226	111	1684.733535546
96572227	111	1378.713475505
96572260	114	4393.321033682
96572283	113	1462.859627613
96572286	113	791.927658296
96572289	113	1462.859627613
96572295	118	1859.336478117
96572298	118	1859.336478117
96572318	115	6701.481512325
96572319	115	4393.776049091
96572324	111	1219.910567077
96572364	114	3955.859772486
96572365	114	4393.321033682
96572382	113	923.226057319
96572386	113	1615.347456983
96572387	113	666.774024904
96572441	119	3904.717487948
96572463	114	4291.959676628
96572472	120	2791.837145338
96572477	120	2856.420727998
96572565	114	3386.724762791
96572664	114	3955.859772486
96572870	120	7867.572002595
96572874	120	4406.917360359
96572906	116	5482.566724674
96572909	116	5482.566724674
96572923	111	4338.526478473
96572963	114	4393.321033682
96572972	120	3380.467200521
96572982	113	666.774024904
96572985	113	930.207223682
96572988	113	991.467232965
96572990	118	2596.008499013
96572995	118	2985.3425664
96573010	185	2207.225594437
96573011	185	3685.417493897
96573014	185	3346.290003921
96573099	188	4859.458139394
96573108	186	2719.825396644
96573219	185	2232.886492847
96573225	181	3263.14733859
96573235	187	4004.933994962
96573257	182	2922.614901565
96573297	188	4859.458139394
96573315	185	3346.290003921
96573390	188	4859.458139394
96573416	185	2413.743273192
96573436	187	4004.933994962
96573617	185	3334.037585991
96573807	186	3646.41603028
96573838	187	4217.671969799
96573891	188	4149.665567126
96573941	189	2687.067040254
96573944	189	2891.156595517
96573945	189	2891.156595517
96573946	189	2580.641260737
96573947	189	2291.106682094
96573949	189	2687.067040254
96573950	182	3250.249839444
96573952	182	3139.254640078
96573954	182	2902.889522412
96573955	182	2762.052382909
96573957	182	3485.444840445
96573995	188	3789.744145517
96573998	188	2803.65160912
96573999	188	4716.014028618
96574010	165	4581.164228927
96574113	165	6090.576036195
96574115	165	6764.879916532
96574198	168	6377.921690384
96574237	167	4295.999804501
96574316	165	988.826265271
96574390	168	6022.684399869
96574395	168	4760.305248632
96574411	165	3104.042616542
96574419	165	3777.851827866
96574589	163	7674.235258453
96574590	168	6377.921690384
96574616	165	3778.694705589
96574632	167	4796.407054281
96574803	166	572.632823718
96574805	166	687.780679102
96574924	161	5665.807631475
96575017	125	4856.121019587
96575056	122	3025.204281018
96575057	122	3025.204281018
96575058	122	4810.352240345
96575066	124	3583.211522318
96575067	124	4379.295651464
96575073	130	3821.168598307
96575074	130	2096.627931312
96575131	127	3408.879776849
96575155	122	4810.352240345
96575156	122	4001.007911529
96575157	122	2481.446114484
96575159	122	2481.446114484
96575174	130	1141.722602329
96575210	125	3475.95343557
96575213	125	2850.853679297
96575218	125	3475.95343557
96575244	129	1729.92992172
96575247	129	1215.659498611
96575261	124	4430.863176959
96575280	123	3460.771906559
96575286	123	3695.526906951
96575295	128	2899.489898207
96575296	128	2899.489898207
96575298	128	4144.185814859
96575306	126	2840.962498854
96575327	121	1429.51816587
96575355	122	3025.204281018
96575369	124	3583.211522318
96575371	130	2096.627931312
96575384	123	3667.824554348
96575388	123	3475.059029872
96575407	126	2145.200220442
96575578	130	3821.168598307
96575806	126	3578.526545697
96575835	127	3408.879776849
96575862	124	5969.769684582
96575872	130	3821.168598307
96575873	130	3818.706285263
96575877	130	2443.018805527
96575906	126	2536.150985175
96575940	129	1570.743942612
96575942	129	872.510908224
96575944	129	949.809763809
96575947	129	1223.920007441
96575948	129	1244.741273564
96575949	129	786.795528172
96575950	122	3372.85534666
96575990	128	3666.38712777
96575995	128	2899.489898207
96575996	128	3514.728261472
96576087	173	4735.4593435
96576144	179	1875.025034699
96576200	176	2928.268823102
96576203	176	2928.268823102
96576212	175	3068.316798063
96576215	175	4154.55703808
96576261	174	3067.762621586
96576267	174	3386.626913539
96576287	173	4712.74443119
96576295	178	3228.447544661
96576338	177	3469.883322793
96576430	177	3469.883322793
96576456	172	4901.311053376
96576487	173	3265.157921194
96576497	178	4023.890855509
96576501	176	2928.268823102
96576632	177	3469.883322793
96576639	177	2183.067167421
96576723	171	3146.740694235
96576750	172	3184.380617886
96576844	179	1603.827690213
96576865	174	4017.884390776
96576905	176	2928.268823102
96576922	171	3251.742062531
96576994	178	357.914826287
96577156	192	4225.736096029
96577222	191	842.498334878
96577224	191	1595.926392439
96577263	194	6251.922768178
96577284	193	3985.40180676
96577322	191	913.839506184
96577323	191	2004.809837432
96577324	191	848.223182126
96577329	191	848.223182126
96577354	192	4822.511101892
96577369	194	6251.922768178
96577585	193	4979.646539877
96577615	195	4617.337322071
96577686	193	4475.66116687
96577687	193	4288.581185071
96577860	194	4461.911204896
96577922	191	2595.682388492
96577928	191	2004.809837432
96577929	191	848.223182126
96577964	194	4766.22733351
96578080	153	2959.293821286
96578081	153	3254.805019354
96578201	156	2788.268195154
96578239	157	3171.097470124
96578266	154	3190.023476107
96578283	153	856.694779878
96578293	158	3647.42523194
96578308	156	4249.809354946
96578399	158	3913.981025628
96578410	155	3804.542185543
96578431	157	2919.073258098
96578483	153	839.098837334
96578484	153	3254.805019354
96578582	153	1008.968525643
96578598	158	4324.145225161
96578615	155	3610.614798301
96578810	155	5631.076862287
96578839	157	4320.500360189
96578896	158	4324.145225161
96578910	155	4137.360878324
96578942	159	5573.226104843
96579170	110	7392.858323373
96579178	110	6086.007556663
96579230	107	2791.69276495
