AID	PTNR_ID	H4TR25	H4TR26	H4TR27Y	H4TR28Y	TSDURATN	H4TR29
93572916	1	1	1	1997	9917	132	7
93572948	1	2	8	1996	1998	25	7
93572948	2	3	8	1993	1993	5	7
93572948	3	3	8	1996	1998	25	7
93572948	4	4	8	2000	9917	90	7
93572964	1	2	8	2004	9917	47	7
93572964	1	1	1	2005	9917	33	7
93572971	1	2	8	2003	9917	63	7
93572971	1	1	1	2003	9917	60	7
93572971	2	3	8	1990	9998	96	7
93572971	3	3	8	9998	9998	12	7
93572975	1	2	8	2000	2004	53	7
93572975	1	1	1	2000	2004	53	1
93572975	2	3	8	2004	9917	49	7
93572986	1	2	8	2004	2005	12	7
93572986	1	1	1	2005	9917	38	7
93572986	2	2	8	1996	1997	15	7
93572986	3	2	8	1998	1999	12	7
93572988	1	2	8	2001	9917	82	7
93572988	1	1	1	2002	9917	72	7
93572993	1	2	8	2005	9917	24	7
93572993	1	1	1	2007	9917	11	7
93573039	1	2	8	2003	2003	6	7
93573039	1	1	1	2005	9917	35	7
93573118	1	2	8	2004	9917	51	7
93573118	1	1	1	2006	9917	27	7
93573138	1	2	8	2003	9917	58	7
93573138	1	1	1	2005	9917	37	7
93573138	2	2	8	1999	2002	37	7
93573138	2	1	1	1999	2002	34	1
93573190	1	2	8	1997	9917	128	7
93573190	1	1	1	1998	9917	117	7
93573223	1	2	8	2000	9917	85	7
93573223	1	1	1	2000	9917	85	7
93573313	1	2	8	1999	2007	51	7
93573313	2	2	8	2007	2008	6	7
93573336	1	2	8	2003	2006	45	7
93573336	1	1	1	2005	9917	36	7
93573336	2	2	8	1998	1999	5	7
93573336	2	1	1	1999	1999	3	1
93573336	3	3	8	1992	1995	35	7
93573336	4	3	8	1995	1996	9	7
93573610	1	2	8	2004	9917	12	7
93573610	2	2	8	2006	2007	16	7
93573610	3	3	8	2000	2000	2	7
93573618	1	2	8	2004	9917	49	7
93573618	2	3	8	1999	2004	63	7
93573631	1	2	8	2007	9917	15	7
93573631	1	1	1	2008	9917	9	7
93573631	2	3	8	1996	1999	41	7
93573631	3	3	8	2001	2001	4	7
93573639	1	1	1	2001	9917	74	7
93573694	1	2	8	1998	9917	122	7
93573916	1	2	8	2006	9917	17	7
93573933	1	2	8	2001	2001	14	7
93573933	1	1	1	2003	9917	62	7
93573940	1	2	8	1998	2000	19	7
93573940	2	2	8	2000	9917	100	7
93573942	1	2	8	1998	1999	6	7
93573942	2	3	8	1994	1995	22	7
93573942	4	4	8	2008	9917	5	7
93573949	1	2	8	1995	9917	155	7
93573949	1	1	1	1995	9917	152	7
93573950	1	1	1	2004	9917	39	7
93573951	1	1	1	1999	9917	100	7
93573951	2	2	8	1998	1998	1	7
93573959	1	1	1	2003	9917	59	7
93573994	1	2	8	1998	9917	116	7
93573994	1	1	1	1999	9917	105	7
93573994	2	2	8	1991	1992	15	7
93573994	3	3	8	1992	1993	25	7
93573999	1	2	8	2000	9917	95	7
93573999	1	1	1	2001	9917	82	7
93574023	1	1	1	1995	9917	156	7
93574088	1	2	8	2004	2005	13	7
93574088	1	1	1	2004	2005	12	1
93574088	2	5	8	1998	2000	27	7
93574109	1	3	8	1999	1999	11	7
93574109	2	4	8	2006	9917	20	7
93574203	1	4	8	2007	9917	12	7
93574235	1	2	8	2003	2005	18	7
93574235	2	2	8	2005	2005	5	7
93574235	3	2	8	2002	2003	7	7
93574235	4	2	8	2005	2005	2	7
93574235	5	4	8	2008	9917	0	7
93574247	1	2	8	2003	2007	60	7
93574247	1	1	1	2005	2007	21	1
93574247	2	2	8	2000	9998	12	7
93574247	3	2	8	2007	2008	17	7
93574247	4	3	8	1997	9998	24	7
93574247	5	3	8	1996	9998	998	7
93574247	6	4	8	2008	9917	1	7
93574299	1	4	8	2007	9917	16	7
93574300	1	5	8	2006	9917	24	7
93574305	1	5	8	2007	2007	1	7
93574426	1	2	8	2003	9917	62	7
93574426	1	1	1	2007	9917	5	7
93574434	1	2	8	2007	9917	9	7
93574434	2	2	8	2002	2007	78	7
93574441	1	2	8	2005	9917	35	7
93574441	1	1	1	2008	9917	5	7
93574494	1	2	8	1995	2004	132	7
93574494	2	3	8	1998	1998	1	7
93574494	3	3	8	1999	1999	3	7
93574504	1	2	8	2008	9917	3	7
93574504	2	3	8	1998	1998	3	7
93574520	1	2	8	2005	9917	18	7
93574520	1	1	1	2007	9917	7	7
93574520	2	2	8	2002	2003	6	7
93574605	1	2	8	2002	2003	6	7
93574605	2	2	8	2003	2003	3	7
93574605	3	2	8	2003	2004	6	7
93574605	4	4	8	2006	9917	26	7
93574605	5	4	8	2007	9917	8	7
93574632	1	2	8	2002	9917	78	7
93574632	1	1	1	2006	9917	28	7
93574632	2	2	8	1999	2000	19	7
93574632	3	2	8	2000	2001	15	7
93574688	1	3	8	1998	1998	1	7
93574705	1	2	8	1997	1999	15	7
93574705	2	2	8	2000	2001	6	7
93574705	3	2	8	2005	2007	13	7
93574705	4	3	8	1999	2004	61	7
93574705	5	3	8	1998	2000	24	7
93574705	6	3	8	2002	2003	15	7
93574705	7	3	8	2005	2005	3	7
93574791	1	2	8	2001	2002	15	7
93574791	2	2	8	2005	2006	9	7
93574791	3	2	8	2007	2007	5	7
93574818	1	2	8	1996	1997	7	7
93574818	2	2	8	9998	9998	998	7
93574818	3	2	8	2002	9917	64	7
93574847	1	1	1	2000	9917	91	7
93574885	1	2	8	2006	9917	19	7
93574894	1	2	8	2001	2001	2	7
93574894	2	2	8	2005	9917	36	7
93574909	1	2	8	2005	9917	34	7
93574917	1	2	8	1999	1999	8	7
93574917	2	2	8	1997	1997	3	7
93574917	3	3	8	1998	1999	12	7
93574917	4	4	8	2005	9917	45	7
93574932	1	2	8	1997	2007	125	7
93575016	1	2	8	2002	9917	70	7
93575016	1	1	1	2002	9917	68	7
93575016	2	2	8	1999	2001	18	7
93575070	1	2	8	2006	9917	25	7
93575070	1	1	1	2008	9917	5	7
93575084	1	1	1	2005	2006	8	1
93575084	2	2	8	2000	2001	11	7
93575084	3	4	8	2006	9917	29	7
93575117	1	2	8	2004	9917	46	7
93575117	1	1	1	2004	9917	41	7
93575122	1	2	8	2000	2001	15	7
93575122	2	2	8	2004	9917	40	7
93575124	1	1	1	2001	9917	82	7
93575154	1	4	8	2006	9917	26	7
93575158	1	2	8	2001	2003	36	7
93575181	1	2	8	2000	2001	78	7
93575181	1	1	1	2002	9917	71	7
93575184	1	2	8	2005	9917	33	7
93575184	1	1	1	2006	9917	24	7
93575184	2	2	8	2000	2002	19	7
93575233	1	2	8	2003	9917	62	7
93575233	1	1	1	2004	9917	47	7
93575233	2	2	8	1999	1999	4	7
93575244	1	2	8	2004	2004	1	7
93575244	1	1	1	2004	9917	43	7
93575244	2	3	8	1998	2000	29	7
93575244	3	3	8	2001	2002	15	7
93575248	1	2	8	2001	9917	77	7
93575248	1	1	1	2002	9917	72	7
93575249	1	5	8	2007	2008	8	7
93575250	1	1	1	2001	9917	80	7
93575275	1	1	1	2007	9917	3	7
93575287	1	1	1	1996	9917	135	7
93575287	2	2	8	2003	2004	15	7
93575287	3	2	8	2005	2005	5	7
93575287	4	2	8	2006	9917	26	7
93575290	1	5	8	2007	2008	10	7
93575309	1	2	8	2005	9917	32	7
93575309	1	1	1	2006	9917	21	7
93575309	2	2	8	2001	2001	4	7
93575329	1	2	8	2004	2008	46	7
93575329	2	4	8	2008	9917	23	7
93575329	3	4	8	2008	9917	2	7
93575336	1	5	8	2006	2007	1	7
93575354	1	2	8	1997	2003	84	7
93575354	1	1	1	1997	2005	99	1
93575354	2	2	8	2005	9917	32	7
93575384	1	1	1	2003	9917	63	7
93575385	1	2	8	1998	2003	59	7
93575385	1	1	1	1999	2003	52	1
93575385	2	2	8	2004	2006	24	7
93575385	2	1	1	2004	2006	23	1
93575385	3	2	8	2007	9917	5	7
93575389	1	2	8	2001	9917	82	7
93575389	1	1	1	2002	9917	80	7
93575395	1	2	8	2004	9917	48	7
93575395	2	2	8	2000	2002	32	7
93575398	1	2	8	2004	9917	44	7
93575398	1	1	1	2005	9917	28	7
93575400	1	1	1	2006	9917	18	7
93575403	1	2	8	2006	2007	13	7
93575403	2	5	8	2008	2008	6	7
93575407	1	2	8	2003	9917	59	7
93575407	1	1	1	2004	9917	40	7
93575425	1	5	8	2006	2007	12	7
93575621	1	2	8	1997	1997	3	7
93575621	1	1	1	1999	9917	104	7
93575621	2	3	8	1995	1995	11	7
93575621	3	4	8	2006	9917	27	7
93575624	1	3	8	2002	2004	15	7
93575624	2	5	8	2007	2008	8	7
93575625	1	2	8	2006	2006	3	7
93575625	2	5	8	2003	9917	61	7
93575800	1	2	8	2006	2007	16	7
93575800	2	5	8	2008	2008	1	7
93575809	1	2	8	1999	1999	1	7
93575809	2	2	8	2001	2005	43	7
93575809	3	2	8	2007	2007	3	7
93575809	4	2	8	2008	9917	1	7
93575820	1	2	8	1999	2000	1	7
93575820	1	1	1	1999	2000	6	2
93575820	2	2	8	2006	9917	22	7
93575820	2	1	1	2007	9917	7	7
93575820	3	3	8	2004	2004	1	7
93575924	1	2	8	2005	2005	9	7
93575924	1	1	1	2006	9917	29	7
93575924	2	2	8	2000	2000	6	7
93575924	3	2	8	2001	2002	13	7
93575924	4	2	8	2003	2003	7	7
93575924	5	2	8	2004	2004	4	7
93575948	1	2	8	2004	9917	44	7
93575948	1	1	1	2005	9917	36	7
93575948	2	2	8	1998	2004	78	7
93575948	3	2	8	1997	1997	2	7
93575948	4	3	8	1996	1996	6	7
93575948	5	3	8	1991	1995	48	7
93575948	6	4	8	2007	9917	8	7
93575964	1	1	1	2002	9917	72	7
93575979	1	2	8	2002	9917	70	7
93575979	1	1	1	2003	9917	58	7
93575980	1	2	8	2000	2007	78	7
93575980	1	1	1	2001	9917	81	7
93575980	2	3	8	1999	2000	6	7
93575980	3	5	8	2007	2008	7	7
93575983	1	1	1	2002	9917	72	7
93575989	1	1	1	1996	1998	20	1
93575989	2	1	1	2001	2007	71	1
93575989	3	1	1	2007	9917	5	7
93575998	1	2	8	2004	9917	46	7
93575998	2	2	8	2002	2004	21	7
93575998	3	3	8	1994	2001	87	7
93576009	1	2	8	1998	9917	115	7
93576009	1	1	1	1999	9917	105	7
93576037	1	2	8	2002	9917	77	7
93576037	1	1	1	2006	9917	24	7
93576037	2	2	8	9998	9998	12	7
93576037	3	2	8	9998	9998	24	7
93576040	1	2	8	2000	2003	31	7
93576040	2	2	8	2006	2007	20	7
93576119	1	2	8	2004	9917	44	7
93576119	1	1	1	2006	9917	20	7
93576119	2	2	8	2000	2003	36	7
93576119	3	2	8	1996	1997	12	7
93576119	4	2	8	1995	1995	6	7
93576119	5	2	8	1997	1997	3	7
93576206	1	2	8	1999	2002	27	7
93576206	1	1	1	2000	2002	20	1
93576206	2	2	8	2007	9917	11	7
93576251	1	2	8	2002	9917	71	7
93576251	1	1	1	2004	9917	47	7
93576251	2	2	8	2002	2002	7	7
93576251	3	2	8	9998	9998	6	7
93576265	1	2	8	2002	2005	38	7
93576265	2	2	8	2001	2002	12	7
93576265	3	4	8	2008	9917	8	7
93576343	1	2	8	1999	9917	107	7
93576372	1	2	8	2002	2005	65	7
93576458	1	2	8	1997	2002	58	7
93576458	1	1	1	1997	2002	55	1
93576458	2	2	8	2004	9917	46	7
93576488	1	2	8	2005	9917	45	7
93576488	1	1	1	2008	9917	7	7
93576488	2	2	8	1998	2000	15	7
93576488	3	2	8	2002	2003	12	7
93576534	1	2	8	2005	2008	40	7
93576534	1	1	1	2008	9917	1	7
93576538	1	2	8	2002	9917	69	7
93576538	1	1	1	2004	9917	46	7
93576563	1	3	8	1992	1999	85	7
93576563	2	3	8	2005	2006	18	7
93576563	3	3	8	2007	9917	9	7
93576574	1	1	1	2003	9917	61	7
93576638	1	2	8	2006	9917	21	7
93576741	1	2	8	9996	1999	50	7
93576741	2	2	8	9996	2003	13	7
93576741	3	3	8	9996	9996	998	7
93576741	4	3	8	9996	9996	998	7
93576741	5	5	8	2007	9996	12	7
93576794	1	2	8	2002	2006	48	7
93576794	2	5	8	2007	2008	11	7
93576803	1	1	1	2001	2003	14	2
93576803	2	1	1	2003	9917	62	7
93576898	1	2	8	1997	9917	135	7
93576898	1	1	1	2004	9917	44	7
93576919	1	2	8	2004	9917	51	7
93576919	2	2	8	2001	2001	7	7
93576924	1	2	8	2001	9917	86	7
93576924	1	1	1	2004	9917	49	7
93577057	1	2	8	2002	9917	76	7
93577057	1	1	1	2004	9917	56	7
93577123	1	4	8	2007	9917	6	7
93577126	1	2	8	2005	2005	3	7
93577126	2	3	8	1993	1995	22	7
93577126	3	5	8	2007	2007	3	7
93577151	1	2	8	1994	9917	162	7
93577151	1	1	1	1996	9917	142	7
93577184	1	4	8	2007	9917	14	7
93577225	1	2	8	2007	2008	15	7
93577320	1	2	8	2007	9917	17	7
93577320	2	2	8	1999	2000	4	7
93577320	3	2	8	2000	2000	10	7
93577321	1	1	1	2007	9917	14	7
93577328	1	2	8	2002	9917	76	7
93577328	1	1	1	2005	9917	35	7
93577782	1	2	8	2000	9917	91	7
93577782	1	1	1	2002	9917	70	7
93577922	1	2	8	2006	2007	12	7
93577922	2	3	8	2004	2005	5	7
93577922	3	4	8	2008	9917	1	7
93577953	1	2	8	2001	9917	84	7
93577953	1	1	1	2002	9917	69	7
93577953	2	2	8	9998	9998	998	7
93578019	1	5	8	2002	2003	3	7
93578025	1	2	8	1995	1998	37	7
93578025	2	2	8	2005	9917	35	7
93578040	1	2	8	2007	9917	3	7
93578082	1	2	8	2000	2005	59	7
93578082	2	4	8	2006	9917	30	7
93578116	1	4	8	2005	9917	38	7
93578142	1	2	8	2002	9917	72	7
93578142	1	1	1	2005	9917	38	7
93578142	2	2	8	1997	1998	12	7
93578142	3	2	8	2001	2001	6	7
93578170	1	2	8	2003	2003	7	7
93578170	1	1	1	2003	2006	26	1
93578170	2	2	8	2001	2001	1	7
93578170	3	2	8	2002	2002	2	7
93578170	4	4	8	2007	9917	15	7
93578217	1	2	8	1999	9917	110	7
93578231	1	2	8	2002	2003	12	7
93578231	1	1	1	2005	9917	30	7
93578249	1	1	1	2005	9917	36	7
93578309	1	1	1	2005	9917	39	7
93578309	2	2	8	1998	2004	67	7
93578314	1	4	8	2007	9917	14	7
93578315	1	2	8	2002	9917	74	7
93578315	1	1	1	2006	9917	25	7
93578413	1	2	8	2001	2002	14	7
93578413	1	1	1	2002	2002	5	1
93578413	2	3	8	1995	1996	12	7
93578413	3	5	8	2005	2006	12	7
93578435	1	1	1	2003	9917	60	7
93578443	1	2	8	1997	9917	131	7
93578443	1	1	1	1998	9917	114	7
93578443	2	2	8	1995	1996	3	7
93578447	1	2	8	2005	9917	23	7
93578486	1	2	8	2003	9917	53	7
93578486	1	1	1	2005	9917	28	7
93578486	2	3	8	2001	2002	9	7
93578493	1	2	8	2007	9917	9	7
93578493	1	1	1	2007	9917	7	7
93578493	2	2	8	2001	2001	1	7
93578500	1	2	8	2006	9917	34	7
93578500	1	1	1	2008	9917	5	7
93578500	2	4	8	1998	9917	129	7
93578500	3	4	8	2000	9917	102	7
93578500	4	4	8	2002	9917	75	7
93578500	5	4	8	2003	9917	68	7
93578500	6	5	8	1998	2000	28	7
93578507	1	2	8	2003	2006	32	7
93578507	2	3	8	1994	1996	20	7
93578507	3	3	8	1999	2001	26	7
93578507	4	3	8	2002	2003	15	7
93578507	5	5	8	2008	9917	2	7
93578536	1	2	8	2005	2006	3	7
93578537	1	1	1	1997	2002	61	1
93578537	2	2	8	2001	9917	86	7
93578548	1	2	8	2006	2008	22	7
93578548	2	4	8	2008	9917	4	7
93578609	1	2	8	2004	2006	31	7
93578609	2	2	8	2000	2002	12	7
93578609	3	3	8	1996	1998	23	7
93578685	1	2	8	2002	2003	16	7
93578685	2	3	8	2005	2006	10	7
93578685	3	4	8	2007	9917	4	7
93578693	1	2	8	1992	9917	192	7
93578693	1	1	1	1995	9917	148	7
93578735	1	2	8	2001	9917	81	7
93578735	1	1	1	2002	9917	68	7
93578741	1	1	1	1999	9917	107	7
93578806	1	2	8	1999	9917	114	7
93578806	1	1	1	2000	9917	96	7
93578806	2	3	8	1996	1996	1	7
93578806	3	3	8	1993	1995	24	7
93578861	1	4	8	2006	9917	24	7
93578865	1	2	8	2000	9917	92	7
93578865	1	1	1	2003	9917	57	7
93578897	1	2	8	2007	9917	20	7
93578897	1	1	1	2008	9917	6	7
93578897	2	2	8	1998	2002	43	7
93578897	2	1	1	1999	2007	93	1
93578897	3	2	8	1995	1995	6	7
93578937	1	3	8	2008	2008	6	7
93578937	2	3	8	2005	2006	9	7
93579230	1	2	8	2000	9917	94	7
93579230	1	1	1	2002	9917	67	7
93579232	1	2	8	2007	9917	8	7
93579232	2	2	8	2001	2002	5	7
93579234	1	2	8	2006	9917	72	7
93579234	2	3	8	1994	2005	136	7
93579239	1	2	8	1999	9917	108	7
93579239	1	1	1	2005	9917	33	7
93579239	2	3	8	2000	2002	18	7
93579260	1	2	8	2002	9917	74	7
93579260	1	1	1	2002	9917	76	7
93579260	2	3	8	2001	2001	1	7
93579262	1	2	8	1998	9917	118	7
93579262	1	1	1	2001	9917	88	7
93579266	1	2	8	1997	9917	129	7
93579266	1	1	1	1998	9917	120	7
93579267	1	1	1	2000	2001	12	2
93579267	2	2	8	2006	2006	3	7
93579267	3	2	8	2006	9917	26	7
93579267	4	3	8	1995	1995	3	7
93579267	5	3	8	2004	2004	3	7
93579267	6	3	8	2004	2006	18	7
93579273	1	2	8	1995	1997	27	7
93579273	2	2	8	1998	1999	16	7
93579278	1	2	8	2006	2008	14	7
93579278	2	2	8	2000	2000	6	7
93579292	1	2	8	1999	2001	48	7
93579292	2	2	8	2001	2005	40	7
93579292	3	2	8	2004	2004	8	7
93579292	4	2	8	1997	1998	12	7
93579293	1	2	8	2004	2007	38	7
93579293	2	3	8	1996	1997	8	7
93579298	1	2	8	1995	9917	72	7
93579298	1	1	1	2004	9917	46	7
93579298	2	2	8	2000	2001	9	7
93579298	3	2	8	2002	2002	6	7
93579331	1	2	8	2001	2002	18	7
93579331	2	4	8	2008	9917	6	7
93579332	1	2	8	1997	9917	136	7
93579332	1	1	1	1999	9917	114	7
93579336	1	1	1	1999	2008	108	1
93579336	2	2	8	2003	9917	53	7
93579336	3	3	8	2002	2002	2	7
93579375	1	2	8	1996	2006	119	7
93579375	2	2	8	2008	9917	5	7
93579379	1	2	8	1996	9917	142	7
93579379	1	1	1	2001	9917	79	7
93579934	1	2	8	2007	9917	13	7
93579938	1	2	8	2003	9917	57	7
93579938	2	2	8	2000	2002	18	7
93579938	3	2	8	2004	2004	2	7
93579938	4	4	8	2005	9917	39	7
93579941	1	2	8	2005	2008	37	7
93579941	2	2	8	2004	2004	4	7
93579941	3	4	8	2008	9917	4	7
93579945	1	5	8	2006	2008	23	7
93579948	1	2	8	2001	2003	19	7
93579948	1	1	1	2001	2003	18	1
93579948	2	2	8	2007	9917	9	7
93579950	1	4	8	2006	9917	27	7
93579961	1	2	8	2002	2003	8	7
93579961	1	1	1	2005	9917	29	7
93579961	2	2	8	2000	2000	2	7
93579961	3	5	8	2007	9917	5	7
93579963	1	1	1	2001	2002	7	1
93579963	2	1	1	2002	9917	67	7
93579966	1	1	8	2004	9917	44	7
93579966	2	1	8	9996	9996	998	6
93579977	1	2	8	1996	1997	135	7
93579977	1	1	1	1997	9917	127	7
93579977	2	2	8	1996	1996	3	7
93579982	1	2	8	1996	2007	128	7
93579982	1	1	1	1996	2008	140	1
93579982	2	5	8	2008	2008	4	7
93579984	1	1	1	2006	9917	22	7
93579988	1	2	8	2004	9917	48	7
93579988	1	1	1	2006	9917	17	7
93579988	2	2	8	2003	2003	5	7
93579988	3	2	8	2002	2002	4	7
93579988	4	4	8	2004	9917	49	7
93579993	1	2	8	1997	9917	126	7
93579993	1	1	1	1999	9917	101	7
93579994	1	1	1	2000	2003	34	1
93579994	2	1	1	2006	9917	17	7
93579995	1	2	8	2005	2006	8	7
93579995	2	2	8	2004	2007	16	7
93579999	1	2	8	2000	2002	22	7
93579999	1	1	1	2002	2003	14	1
93579999	2	2	8	2003	2003	9	7
93579999	2	1	1	2003	2003	6	1
93579999	3	2	8	2006	9917	23	7
93579999	3	1	1	2006	9917	18	7
93590952	1	1	1	1997	9917	128	7
93606129	1	2	8	2005	9917	33	7
93606129	1	1	1	2007	9917	6	7
93606726	1	4	8	2007	9917	3	7
93606824	1	2	8	2007	9917	12	7
93606824	1	1	1	2008	9917	3	7
93608178	1	2	8	2001	9917	77	7
93608178	1	1	1	2002	9917	72	7
93608178	2	3	8	1998	1999	6	7
93614271	1	2	8	2003	2005	19	7
93614271	1	1	1	2004	2005	6	1
93614271	2	4	8	2008	9917	3	7
93614277	1	2	8	2005	9917	40	7
93614277	1	1	1	2006	9917	32	7
93614879	1	2	8	2002	9917	77	7
93614879	1	1	1	2005	9917	36	7
93614977	1	3	8	2000	2003	36	7
93614977	2	5	8	2007	2008	9	7
93619060	1	2	8	2002	2003	12	7
93619060	2	5	8	2007	2008	5	7
93619360	1	4	8	2006	9917	25	7
93619361	1	2	8	2006	2007	14	7
93619361	2	2	8	2004	2005	18	7
93619466	1	2	8	2004	2007	22	7
93619466	2	4	8	2007	9917	3	7
93619861	1	5	8	2008	2008	0	7
93619869	1	2	8	1999	2000	4	7
93619869	2	2	8	2001	2004	24	7
93619869	3	2	8	2003	2004	2	7
93619869	4	2	8	2005	2007	8	7
93619869	5	2	8	2000	2001	3	7
93619869	6	3	8	2006	2006	6	7
93619869	7	5	8	2007	2007	8	7
93624272	1	2	8	1999	9917	105	7
93624272	1	1	1	1999	9917	102	7
93624972	1	2	8	2001	2001	7	7
93624972	2	3	8	1992	1995	41	7
93624972	3	3	8	2001	2001	7	7
93624972	4	4	8	2007	9917	7	7
93636258	1	1	1	2004	9917	42	7
93676125	1	2	8	9998	2007	36	7
93676125	2	2	8	9998	2002	12	7
93676125	3	4	8	2007	9917	0	7
93676527	1	2	8	2006	9917	27	7
93676754	1	5	8	2006	2007	6	7
93678272	1	2	8	1997	9917	138	7
93678272	1	1	1	2003	9917	59	7
93678779	1	2	8	1996	1998	20	7
93678779	1	1	1	1998	9917	119	7
93710011	1	2	8	2000	2000	3	7
93710011	2	2	8	1997	1999	29	7
93710092	1	1	1	2007	9917	19	7
93710179	1	2	8	2005	9917	36	7
93710179	1	1	1	2007	9917	12	7
93710179	2	2	8	2004	2005	6	7
93710179	3	3	8	2003	2003	2	7
93710235	1	2	8	2004	2005	24	7
93710235	2	3	8	1999	2002	33	7
93710235	3	4	8	2007	9917	11	7
93710318	1	2	8	2006	2006	6	7
93710318	2	4	8	2008	9917	2	7
93710319	1	4	8	2007	9917	16	7
93710356	1	2	8	2008	9917	2	7
93710356	1	1	1	2008	9917	2	7
93710397	1	1	1	2006	9917	30	7
93710473	1	2	8	9998	9998	998	7
93710473	1	1	1	9998	9998	998	8
93710473	2	2	8	9998	9998	998	7
93710489	1	1	1	2001	9917	81	7
93710587	1	4	8	2008	9917	2	7
93710876	1	2	8	1996	1998	27	7
93710913	1	2	8	2008	9917	1	7
93710914	1	2	8	9998	9998	24	7
93710914	2	2	8	9998	9998	18	7
93710917	1	2	8	1993	2006	54	7
93710917	2	2	8	2000	2001	6	7
93710917	3	2	8	2008	9917	6	7
93710930	1	2	8	2007	9917	16	7
93710930	2	2	8	2004	2005	8	7
93711070	1	2	8	2002	2005	42	7
93711876	1	3	8	2007	9917	9	7
93711961	1	2	8	2004	2005	16	7
93711961	2	2	8	2006	2007	24	7
93712040	1	1	1	2004	9917	48	7
93712040	2	2	8	2004	9917	48	7
93712177	1	2	8	1999	2001	33	7
93712177	1	1	1	1999	2001	31	1
93712177	2	2	8	2007	9917	14	7
93712177	2	1	1	2007	9917	8	7
93712177	3	2	8	2002	2002	3	7
93712177	4	2	8	1998	1999	3	7
93712210	1	2	8	2002	9917	82	7
93712210	1	1	1	2004	9917	51	7
93712210	2	2	8	2000	2000	1	7
93712272	1	2	8	1997	9917	134	7
93712272	1	1	1	1997	9917	128	7
93712292	1	2	8	2005	9917	34	7
93712292	2	2	8	2002	2004	24	7
93712292	3	2	8	2002	2002	3	7
93712292	4	2	8	1999	2000	10	7
93712292	5	2	8	1998	1999	4	7
93712295	1	2	8	2002	9917	64	7
93712295	1	1	1	2003	9917	51	7
93712295	2	3	8	2006	2006	3	7
93712347	1	2	8	1999	2006	87	7
93712347	1	1	1	2001	2007	71	1
93712347	2	4	8	2007	9917	14	7
93712399	1	1	1	2004	9917	47	7
93712910	1	2	8	1996	9917	145	7
93712910	1	1	1	1997	9917	132	7
93712915	1	2	8	1995	1998	33	7
93712915	2	2	8	1999	9917	111	7
93713033	1	3	8	2006	9917	17	7
93713133	1	1	1	2007	9917	7	7
93713294	1	2	8	1997	2001	49	7
93713294	2	2	8	2003	2008	60	7
93713335	1	2	8	2008	9917	3	7
93713409	1	2	8	2006	2007	15	7
93713409	2	2	8	2008	9917	5	7
93713602	1	2	8	2005	2006	12	7
93713602	2	5	8	2007	9917	12	7
93714010	1	2	8	2000	2001	19	7
93714010	2	2	8	2002	2005	36	7
93714010	3	2	8	2006	2006	12	7
93714010	4	2	8	2007	9917	8	7
93714082	1	2	8	2005	9917	35	7
93714087	1	2	8	1999	9917	109	7
93714087	1	1	1	2004	9917	51	7
93714092	1	2	8	2004	9917	44	7
93714092	1	1	1	2006	9917	22	7
93714126	1	2	8	2004	2005	15	7
93714126	2	2	8	2006	2006	3	7
93714126	3	4	8	2008	9917	3	7
93714190	1	3	8	1996	2003	87	7
93714190	2	3	8	2007	9917	16	7
93714236	1	2	8	2002	2006	48	7
93714236	2	3	8	2002	2006	45	7
93714236	3	3	8	1999	2005	77	7
93714292	1	2	8	2007	9917	12	7
93714292	1	1	1	2000	2006	79	1
93714292	2	2	8	9998	9998	998	7
93714292	3	3	8	9998	9998	998	7
93714292	4	4	8	9998	9917	998	7
93714317	1	2	8	1998	9917	84	7
93714317	2	3	8	2003	2007	45	7
93714349	1	2	8	9996	9996	998	7
93714349	2	2	8	9996	9996	998	7
93714349	3	3	8	9996	9996	998	7
93714349	4	3	8	9996	9996	998	7
93714349	5	3	8	9996	9996	998	7
93714349	6	4	8	9996	9917	998	7
93714387	1	2	8	2002	2003	12	7
93714387	2	3	8	2007	9917	6	7
93714398	1	2	8	2005	9917	34	7
93714398	2	2	8	2007	2007	2	7
93714398	3	2	8	2004	2004	2	7
93714847	1	2	8	2004	9917	50	7
93714847	2	2	8	2002	2003	7	7
93714847	3	2	8	2001	2002	6	7
93714890	1	2	8	1999	2000	7	7
93714890	2	4	8	2004	9917	52	7
93714984	1	5	8	2007	2008	5	7
93715125	1	2	8	2006	9917	26	7
93715253	1	2	8	1999	2001	24	7
93715253	1	1	1	2000	2001	13	1
93715253	2	2	8	2004	9917	46	7
93715253	2	1	1	2004	9917	46	7
93715253	3	2	8	2001	2003	24	7
93715255	1	2	8	2000	9917	95	7
93715255	1	1	1	2001	9917	77	7
93715255	2	3	8	1998	1998	3	7
93715257	1	2	8	2001	2002	2	7
93715257	1	1	1	2002	2005	36	1
93715257	2	2	8	2003	2005	19	7
93715257	2	1	1	2005	9917	36	7
93715269	1	2	8	2002	2004	27	7
93715269	2	2	8	2004	2006	24	7
93715269	3	2	8	2006	2007	9	7
93715269	4	4	8	2006	9917	22	7
93715362	1	1	1	2005	9917	36	7
93715890	1	2	8	2003	2003	4	7
93715890	2	2	8	2004	2004	3	7
93715890	3	2	8	2004	2005	3	7
93715890	4	2	8	2005	2006	16	7
93715890	5	2	8	2007	2008	8	7
93715890	6	4	8	2008	9917	1	7
93715922	1	2	8	1999	2007	97	7
93715932	1	2	8	2005	9917	34	7
93715932	1	1	1	2006	9917	20	7
